type,name,res_id,src,value,fuzzy
help,"medical.patient,colposcopy",0,Check if the patient has done a colposcopy exam,Marcar si se ha realizado una colposcopía,0
help,"medical.patient,colposcopy_last",0,Enter the date of the last colposcopy,Fecha de la última colposcopía,0
help,"medical.patient,deaths_1st_week",0,Number of babies that die in the first week,Número de bebés muertos en la primera semana,0
help,"medical.patient,deaths_2nd_week",0,Number of babies that die after the second week,Número de bebés muertos después de la segunda semana,0
help,"medical.patient,fertile",0,Check if patient is in fertile age,Marcar si está en edad fértil,0
help,"medical.patient,full_term",0,Full term pregnancies,Embarazos a término,0
help,"medical.patient,gpa",0,"Gravida, Para, Abortus Notation. For example G4P3A1 : 4 Pregnancies, 3 viable and 1 abortion","Embarazos, Para, Abortus Notation. Por ejemplo G4P3A1 : 4 Embarazos, 3 viables y 1 aborto",0
help,"medical.patient,gravida",0,Number of pregnancies,Número de embarazos,0
help,"medical.patient,mammography",0,Check if the patient does periodic mammographys,Marcar si realiza mamografías períodicas,0
help,"medical.patient,mammography_last",0,Enter the date of the last mammography,Fecha de la última mamografía,0
help,"medical.patient,pap_test",0,Check if patient does periodic cytologic pelvic smear screening,Marcar si se realiza controles citológicos de cuello de útero,0
help,"medical.patient,pap_test_last",0,Enter the date of the last Papanicolau test,Fecha del último PAP - Papanicolau,0
help,"medical.patient,premature",0,Premature Deliveries,Partos prematuros,0
help,"medical.perinatal,admission_date",0,Date when she was admitted to give birth,Fecha de admisión para el parto,0
help,"medical.perinatal,mother_deceased",0,Mother died in the process,Madre murió en el proceso,0
help,"medical.perinatal,place_of_death",0,Place where the mother died,Lugar donde falleción la madre,0
help,"medical.perinatal,prenatal_evaluations",0,Number of visits to the doctor during pregnancy,Número de visitas al doctor durante el embarazo,0
help,"medical.puerperium.monitor,uterus_involution",0,Distance between the symphysis pubis and the uterine fundus (S-FD) in cm,Distancia entre la sínfisis púbica y el fundus uterino (S-FD) en centímetros,0
model,"medical.perinatal,name",0,Perinatal Information,Información perinatal,0
model,"medical.perinatal.monitor,name",0,Perinatal monitor,Monitor perinatal,0
model,"medical.puerperium.monitor,name",0,Puerperium Monitor,Monitor de puerperio,0
selection,"medical.perinatal,fetus_presentation",0,Complete Breech,De nalgas completa,0
selection,"medical.perinatal,fetus_presentation",0,Correct,Correcto,0
selection,"medical.perinatal,fetus_presentation",0,Footling Breech,Presentación podálica,0
selection,"medical.perinatal,fetus_presentation",0,Frank Breech,De nalgas,0
selection,"medical.perinatal,fetus_presentation",0,Occiput / Cephalic Posterior,Occipital / Posterior Cefálica,0
selection,"medical.perinatal,fetus_presentation",0,Transverse Lie,Postura Transversa,0
selection,"medical.perinatal,place_of_death",0,At the delivery room,En sala de parto,0
selection,"medical.perinatal,place_of_death",0,Being transferred to other hospital,Siendo transferida a otro hospital,0
selection,"medical.perinatal,place_of_death",0,Hospital,Hospital,0
selection,"medical.perinatal,place_of_death",0,in transit to the hospital,en tránsito hacia el hospital,0
selection,"medical.perinatal,start_labor_mode",0,Induced,Inducido,0
selection,"medical.perinatal,start_labor_mode",0,Normal,Normal,0
selection,"medical.perinatal,start_labor_mode",0,c-section,cesárea,0
selection,"medical.perinatal.monitor,fetus_position",0,Complete Breech,De nalgas completa,0
selection,"medical.perinatal.monitor,fetus_position",0,Correct,Correcta,0
selection,"medical.perinatal.monitor,fetus_position",0,Footling Breech,Presentación podálica,0
selection,"medical.perinatal.monitor,fetus_position",0,Frank Breech,De nalgas,0
selection,"medical.perinatal.monitor,fetus_position",0,Occiput / Cephalic Posterior,Occipital / Posterior Cefálica,0
selection,"medical.perinatal.monitor,fetus_position",0,Transverse Lie,Postura Transversa,0
selection,"medical.puerperium.monitor,lochia_amount",0,abundant,abundante,0
selection,"medical.puerperium.monitor,lochia_amount",0,hemorrhage,Hemorragia,0
selection,"medical.puerperium.monitor,lochia_amount",0,normal,normal,0
selection,"medical.puerperium.monitor,lochia_color",0,alba,alba,0
selection,"medical.puerperium.monitor,lochia_color",0,rubra,rubra,0
selection,"medical.puerperium.monitor,lochia_color",0,serosa,serosa,0
selection,"medical.puerperium.monitor,lochia_odor",0,normal,normal,0
selection,"medical.puerperium.monitor,lochia_odor",0,offensive,ofensivo,0
view,medical.patient,0,General,General,0
view,medical.patient,0,Gyneco,Gyneco,0
view,medical.patient,0,Gyneco / Obs,Gineco / Obs,0
view,medical.patient,0,Obstetric,Obstetricia,0
view,medical.patient,0,Obstetrics,Obstetricia,0
view,medical.patient,0,Prevention and Screening,Prevención,0
view,medical.perinatal,0,Gestational period (weeks / days),Periodo gestacional (semanas / días),0
view,medical.perinatal,0,Labor,Parto,0
view,medical.perinatal,0,Main,Principal,0
view,medical.perinatal,0,Misc,Misc,0
view,medical.perinatal,0,Perinatal,Perinatal,0
view,medical.perinatal,0,Perinatal Info,Información perinatal,0
view,medical.perinatal,0,Perinatal Information,Información perinatal,0
view,medical.perinatal,0,Puerperium,Puerperio,0
view,medical.perinatal.monitor,0,Complications,Complicaciones,0
view,medical.perinatal.monitor,0,Fetus,Feto,0
view,medical.perinatal.monitor,0,Mother,Madre,0
view,medical.perinatal.monitor,0,Perinatal Monitor,Monitor perinatal,0
view,medical.puerperium.monitor,0,Lochia,Loquios,0
view,medical.puerperium.monitor,0,Main,Principal,0
view,medical.puerperium.monitor,0,Puerperium Monitor,Monitor de puerperio,0
