type,name,res_id,src,value,fuzzy
help,"medical.drugs_recreational,dea_schedule_iii",0,"Schedule I and II drugs have a high potential for abuse. They require greater storage security and have a quota on manufacturing, among other restrictions. Schedule I drugs are available for research only and have no approved medical use; Schedule II drugs are available only by prescription (unrefillable) and require a form for ordering. Schedule III and IV drugs are available by prescription, may have five refills in 6 months, and may be ordered orally. Some Schedule V drugs are available over the counter","Drogas de nivel I y II de la DEA tienen un alto potencial de abuso. Requieren mayores medidas de seguridad de almacenamiento y tienen una quota en su fabricación, entre otras restricciones. Nivel I están disponibles sólo para investigación, sólo por receta (sin recarga) y requieren un formulario para pedirlo. Nivel III y IV están disponible bajo receta, se pueden recargar cada 6 meses, y se pueden pedir sin formulario. Algunas drogas de nivel V están disponibles sin receta médica.",0
help,"medical.drugs_recreational,dea_schedule_iv",0,"Schedule I and II drugs have a high potential for abuse. They require greater storage security and have a quota on manufacturing, among other restrictions. Schedule I drugs are available for research only and have no approved medical use; Schedule II drugs are available only by prescription (unrefillable) and require a form for ordering. Schedule III and IV drugs are available by prescription, may have five refills in 6 months, and may be ordered orally. Some Schedule V drugs are available over the counter","Drogas de nivel I y II de la DEA tienen un alto potencial de abuso. Requieren mayores medidas de seguridad de almacenamiento y tienen una quota en su fabricación, entre otras restricciones. Nivel I están disponibles sólo para investigación, sólo por receta (sin recarga) y requieren un formulario para pedirlo. Nivel III y IV están disponible bajo receta, se pueden recargar cada 6 meses, y se pueden pedir sin formulario. Algunas drogas de nivel V están disponibles sin receta médica.",0
help,"medical.drugs_recreational,dea_schedule_v",0,"Schedule I and II drugs have a high potential for abuse. They require greater storage security and have a quota on manufacturing, among other restrictions. Schedule I drugs are available for research only and have no approved medical use; Schedule II drugs are available only by prescription (unrefillable) and require a form for ordering. Schedule III and IV drugs are available by prescription, may have five refills in 6 months, and may be ordered orally. Some Schedule V drugs are available over the counter","Drogas de nivel I y II de la DEA tienen un alto potencial de abuso. Requieren mayores medidas de seguridad de almacenamiento y tienen una quota en su fabricación, entre otras restricciones. Nivel I están disponibles sólo para investigación, sólo por receta (sin recarga) y requieren un formulario para pedirlo. Nivel III y IV están disponible bajo receta, se pueden recargar cada 6 meses, y se pueden pedir sin formulario. Algunas drogas de nivel V están disponibles sin receta médica.",0
help,"medical.drugs_recreational,dependence_level",0,"How difficult it is for the user to quit, the relapse rate, the percentage of people who eventually become dependent, the rating users give their own need for the substance and the degree to which the substance will be used in the face of evidence that it causes harm.
Using Henningfield rating. 1=highest and 6=lowest","Nivel de dificultad para abandonar la adicción, el grado recaida, el porcentaje de personas que se presentarán dependencia, el nivel que los usuarios dan a partir de la necesidad por la sustancia.
Escala de Henningfield. 1=Máximo y 6=Mínimo",0
help,"medical.drugs_recreational,intoxication_level",0,"the level of intoxication is associated with addiction and increases the personal and social damage a substance may do. 
Using Henningfield rating. 1=highest and 6=lowest","El Nivel de intoxicación está asociado a la adicción y aumenta el daño personal y social.
Escala de Henningfield. 1=Máximo y 6=Mínimo",0
help,"medical.drugs_recreational,name",0,Name of the drug,Nombre de la droga,0
help,"medical.drugs_recreational,reinforcement_level",0,"A measure of the substance's ability to get users to take it  again and again, and in preference to other substances.
Using  Henningfield rating. 1=highest and 6=lowest","Forma de medir la acción de la sustancia para que los usuarios la tomen una y otra vez, con preferencia a otras sustancias :
Escala de Henningfield 1=Máximo y 6=Mínimo",0
help,"medical.drugs_recreational,route_inhaling",0,"Insufflation, excluding nasal","Insuflación, excluyendo la nasal",0
help,"medical.drugs_recreational,route_injection",0,"Injection - Intravenous, Intramuscular...","Inyección - Intravenoso, Intramuscular...",0
help,"medical.drugs_recreational,route_popping",0,Subcutaneous or Intradermical administration,Administración subcutánea o intradérmica,0
help,"medical.drugs_recreational,route_sniffing",0,Also called snorting - inhaling through the nares  ,También llamado snorting - inhalando por la nariz,0
help,"medical.drugs_recreational,street_name",0,Common name of the drug in street jargon,Nombre común en la jerga de la calle,0
help,"medical.drugs_recreational,tolerance_level",0,"How much of the substance is needed to satisfy increasing cravings for it, and the level of stable need that is eventually reached.
Using Henningfield rating. 1=highest and 6=lowest","Cuanta cantidad es necesaria para satisfacer el deseo.
Nivel de Henningifield 1=Máximo y 6=Mínimo",0
help,"medical.drugs_recreational,withdrawal_level",0,"Presence and severity of characteristic withdrawal symptoms.
Using Henningfield rating. 1=highest and 6=lowest","Presencia y severidad de síntoma característicos de la abstinencia
Escala Henningfield. 1=Máximo y 6=Mínimo",0
help,"medical.patient,age_quit_drinking",0,Date to stop drinking,Fecha que dejó la bebida alcohólica,0
help,"medical.patient,age_quit_drugs",0,Date of quitting drugs,Fecha abandono de drogas,0
help,"medical.patient,age_quit_smoking",0,Age of quitting smoking,Edad que dejó el cigarrillo,0
help,"medical.patient,age_start_drinking",0,Date to start drinking,Fecha que inició a beber alcohol,0
help,"medical.patient,age_start_drugs",0,Age of start drugs,Edad comienzo de drogas,0
help,"medical.patient,car_child_safety",0,"Safety measures when driving : child seats, proper seat belting, not seating on the front seat, ....","Medidas de seguridad cuando conduce : Cinturones de seguridad, asientos para niños, no sentar a los niños en el asiento delantero",0
help,"medical.patient,car_revision",0,"Maintain the vehicle. Do periodical checks - tires,breaks ...","Revisa el automóvil. Le hace mantenimientos períodicos a las ruedas, frenos...",0
help,"medical.patient,car_seat_belt",0,Safety measures when driving : safety belt,Medicas de seguridad al conducir : Cinturón de seguridad,0
help,"medical.patient,coffee_cups",0,Number of cup of coffee a day,Número de tazas de café al día,0
help,"medical.patient,diet",0,Check if the patient is currently on a diet,Marcar si el paciente está a dieta,0
help,"medical.patient,diet_info",0,Short description on the diet,Descripción breve de la dieta,0
help,"medical.patient,drug_iv",0,Check this option if the patient injects drugs,Marcar si se inyecta drogas,0
help,"medical.patient,eats_alone",0,Check this box if the patient eats by him / herself.,Marcar si come sólo,0
help,"medical.patient,exercise_minutes_day",0,How many minutes a day the patient exercises,Minutos de ejercicio al día,0
help,"medical.patient,helmet",0,The patient uses the proper motorcycle helmet,Usa correctamente el casco de moto,0
help,"medical.patient,home_safety",0,"Keep safety measures for kids in the kitchen, correct storage of chemicals, ...","Mantiene las medidas de seguridad en el hogar para los niños, en la cocina, guarda en lugar seguro los productos químicos...",0
help,"medical.patient,motorcycle_rider",0,The patient rides motorcycles,Motociclista,0
help,"medical.patient,prostitute",0,Check if the patient (he or she) is a prostitute,Marcar si ejerce la prostitución,0
help,"medical.patient,salt",0,Check if patient consumes salt with the food,Marcar si el paciente usa sal en comidas,0
help,"medical.patient,second_hand_smoker",0,Check it the patient is a passive / second-hand smoker,Marcar si el paciente es fumador pasivo,0
help,"medical.patient,sex_with_prostitutes",0,Check if the patient (he or she) has sex with prostitutes,Marcar si tiene sexo con prostitutas,0
help,"medical.patient,sleep_during_daytime",0,Check if the patient sleep hours are during daylight rather than at night,Marcar si duerme más durante el día que durante la noche,0
help,"medical.patient,sleep_hours",0,Average hours of sleep per day,Número de horas de sueño al día,0
help,"medical.patient,soft_drinks",0,Check if the patient consumes soft drinks with sugar,Macar si el paciente consume bebidas con alto nivel de azúcar,0
help,"medical.patient,traffic_laws",0,Check if the patient is a safe driver,Marcar si conduce de forma segura,0
model,"ir.action,name",medical_action_drugs_recreational,Recreational Drugs,Drogas recreacionales,0
model,"ir.ui.menu,name",medical_conf_drugs_recreational,Recreational Drugs,Drogas Recreacionales,0
model,"medical.drugs_recreational,name",0,Recreational Drug,Droga recreacional,0
model,"medical.patient.recreational_drugs,name",0,Patient use of Recreational Drugs,Uso de Drogas Recreacionales,0
selection,"medical.drugs_recreational,addiction_level",0,Extreme,Extremo,0
selection,"medical.drugs_recreational,addiction_level",0,High,Alta,0
selection,"medical.drugs_recreational,addiction_level",0,Low,Baja,0
selection,"medical.drugs_recreational,addiction_level",0,None,Ninguno,0
selection,"medical.drugs_recreational,category",0,Cannabinoids,Cannabinoides,0
selection,"medical.drugs_recreational,category",0,Depressants,Depresivos,0
selection,"medical.drugs_recreational,category",0,Dissociative Anesthetics,Anestésicos Disociativos,0
selection,"medical.drugs_recreational,category",0,Hallucinogens,Alucinógenos,0
selection,"medical.drugs_recreational,category",0,Opioids,Opiodes,0
selection,"medical.drugs_recreational,category",0,Others,Otros,0
selection,"medical.drugs_recreational,category",0,Stimulants,Estimulantes,0
selection,"medical.drugs_recreational,legal_status",0,Illegal,Ilegal,0
selection,"medical.drugs_recreational,legal_status",0,Legal,Legal,0
selection,"medical.drugs_recreational,toxicity",0,Extreme,Extremo,0
selection,"medical.drugs_recreational,toxicity",0,High,Alta,0
selection,"medical.drugs_recreational,toxicity",0,Low,Baja,0
selection,"medical.drugs_recreational,toxicity",0,None,Ninguno,0
selection,"medical.patient,anticonceptive",0,Contraceptive injection,Inyección contraconceptiva,0
selection,"medical.patient,anticonceptive",0,Female condom,Condón Femenino,0
selection,"medical.patient,anticonceptive",0,Female sterilisation,Esterilización femenina,0
selection,"medical.patient,anticonceptive",0,Fertility cycle awareness,Conocimiento del ciclo menstrual,0
selection,"medical.patient,anticonceptive",0,Intra-uterine device,Dispositivo Intra Uterino,0
selection,"medical.patient,anticonceptive",0,Male condom,Condón Masculino,0
selection,"medical.patient,anticonceptive",0,None,Ninguno,0
selection,"medical.patient,anticonceptive",0,Pill / Minipill,Píldora / Minipíldora,0
selection,"medical.patient,anticonceptive",0,Skin Patch,Parche dérmico,0
selection,"medical.patient,anticonceptive",0,Vasectomy,Vasectomía,0
selection,"medical.patient,anticonceptive",0,Withdrawal method,Marcha atrás,0
selection,"medical.patient,sex_anal",0,Active,Activo,0
selection,"medical.patient,sex_anal",0,Both,Ambos,0
selection,"medical.patient,sex_anal",0,None,Ninguno,0
selection,"medical.patient,sex_anal",0,Passive,Pasivo,0
selection,"medical.patient,sex_oral",0,Active,Activo,0
selection,"medical.patient,sex_oral",0,Both,Ambos,0
selection,"medical.patient,sex_oral",0,None,Ninguno,0
selection,"medical.patient,sex_oral",0,Passive,Pasivo,0
selection,"medical.patient,sexual_partners",0,Monogamous,Monógamo,0
selection,"medical.patient,sexual_partners",0,Polygamous,Polígamo,0
selection,"medical.patient,sexual_practices",0,Risky / Unprotected sex,Sexo riesgoso,0
selection,"medical.patient,sexual_practices",0,Safe / Protected sex,Sexo Seguro,0
selection,"medical.patient,sexual_preferences",0,Bisexual,Bisexual,0
selection,"medical.patient,sexual_preferences",0,Heterosexual,Heterosexual,0
selection,"medical.patient,sexual_preferences",0,Homosexual,Homosexual,0
selection,"medical.patient,sexual_preferences",0,Transexual,Transexual,0
view,medical.drugs_recreational,0,Additional Info and Effects,Información Adicional y Efectos,0
view,medical.drugs_recreational,0,Administration Routes,Vias de Administración,0
view,medical.drugs_recreational,0,DEA Schedule Level,Nivel del Almacenamiento de DEA,0
view,medical.drugs_recreational,0,General Information,Información general,0
view,medical.drugs_recreational,0,Henningfield Rating,Score de Henningfield,0
view,medical.drugs_recreational,0,Recreational Drugs,Drogas Recreacionales,0
view,medical.patient,0,Addictions,Adicciones,0
view,medical.patient,0,Diet and Exersice,Dieta y Ejercicio,0
view,medical.patient,0,Drive and Home Safety,Seguridad del hogar y vial,0
view,medical.patient,0,Lifestyle,Estilo de Vida,0
view,medical.patient,0,Main,Principal,0
view,medical.patient,0,Notes,Notas,0
view,medical.patient,0,Physical Exercise,Ejercicio Físico,0
view,medical.patient,0,Prostitution,Prostitución,0
view,medical.patient,0,Recreational Drugs,Drogas Recreacionales,0
view,medical.patient,0,Safety,Seguridad,0
view,medical.patient,0,Sexual practices,Prácticas Sexuales,0
view,medical.patient,0,Sexuality,Sexualidad,0
view,medical.patient,0,Sleep,Dormir,0
view,medical.patient.recreational_drugs,0,Patient Recreational Drugs,Drogas recreacionales,0
