type,name,res_id,src,value,fuzzy
selection,"gnuhealth.patient.psc,psc_visit_doctor_finds_ok",0,Sometimes,A veces,0
selection,"gnuhealth.patient.psc,psc_wants_to_be_with_parents",0,Never,Nunca,0
selection,"gnuhealth.patient.psc,psc_wants_to_be_with_parents",0,Often,A menudo,0
selection,"gnuhealth.patient.psc,psc_wants_to_be_with_parents",0,Sometimes,A veces,0
selection,"gnuhealth.patient.psc,psc_worries_a_lot",0,Never,Nunca,0
selection,"gnuhealth.patient.psc,psc_worries_a_lot",0,Often,A menudo,0
selection,"gnuhealth.patient.psc,psc_worries_a_lot",0,Sometimes,A veces,0
view,gnuhealth.neonatal.apgar,0,APGAR,APGAR,0
view,gnuhealth.neonatal.apgar,0,APGAR Score,Score APGAR,0
view,gnuhealth.newborn,0,Deceased,Fallecido,0
view,gnuhealth.newborn,0,Findings and Tests,Hallazgos y Pruebas,0
view,gnuhealth.newborn,0,Main,Principal,0
view,gnuhealth.newborn,0,Neonatal Reflex Check,Verificación de reflejos neonatales,0
view,gnuhealth.newborn,0,Neonatal Signs and Symptoms,Signos y Síntomas Neonatales,0
view,gnuhealth.newborn,0,Newborn Info,Información del Neonato,0
view,gnuhealth.newborn,0,Newborn Information,Información del Neonato,0
view,gnuhealth.newborn,0,Notes,Notas,0
view,gnuhealth.newborn,0,Other,Misc,0
view,gnuhealth.newborn,0,Reanimation,Reanimación,0
view,gnuhealth.newborn,0,Tests,Pruebas,0
view,gnuhealth.patient,0,PSC,PSC,0
view,gnuhealth.patient.psc,0,PSC - Pediatric Symptoms Checklist History,PSC - Historial del Pediatric Symptoms Checklist,0
view,gnuhealth.patient.psc,0,Pediatric Symptoms Checklist - PSC,Pediatric Symptoms Checklist - PSC,0
